Match_ID,Team1,Team2,Team1_Strength,Team2_Strength,Team1_Form,Team2_Form,Venue,Weather,Toss_Winner,Toss_Decision,Home_Advantage,Winner
4070,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,97,81,Ekana Stadium,Cloudy,Chennai Super Kings,Field,6,Chennai Super Kings
4071,Punjab Kings,Gujarat Titans,70.57,70.1,97,50,Narendra Modi Stadium,Dew,Gujarat Titans,Field,7,Punjab Kings
4072,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,61,68,Chepauk,Sunny,Royal Challengers Bengaluru,Bat,0,Royal Challengers Bengaluru
4073,Punjab Kings,Kolkata Knight Riders,70.57,71.5,80,89,Eden Gardens,Sunny,Kolkata Knight Riders,Bat,0,Kolkata Knight Riders
4074,Gujarat Titans,Punjab Kings,70.1,70.57,96,62,Ekana Stadium,Cloudy,Gujarat Titans,Field,8,Gujarat Titans
4075,Punjab Kings,Chennai Super Kings,70.57,71.19,62,68,Arun Jaitley Stadium,Humid,Chennai Super Kings,Bat,5,Chennai Super Kings
4076,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,41,86,Rajiv Gandhi Stadium,Dew,Delhi Capitals,Field,8,Delhi Capitals
4077,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,47,54,Wankhede Stadium,Sunny,Royal Challengers Bengaluru,Bat,5,Punjab Kings
4078,Mumbai Indians,Gujarat Titans,71.65,70.1,58,68,Arun Jaitley Stadium,Cloudy,Gujarat Titans,Field,4,Gujarat Titans
4079,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,42,61,Rajiv Gandhi Stadium,Cloudy,Kolkata Knight Riders,Field,0,Delhi Capitals
4080,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,46,77,Rajiv Gandhi Stadium,Sunny,Rajasthan Royals,Field,5,Rajasthan Royals
4081,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,76,73,Eden Gardens,Cloudy,Sunrisers Hyderabad,Bat,4,Gujarat Titans
4082,Punjab Kings,Rajasthan Royals,70.57,72.07,45,73,Wankhede Stadium,Sunny,Rajasthan Royals,Field,7,Rajasthan Royals
4083,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,79,40,Arun Jaitley Stadium,Cloudy,Royal Challengers Bengaluru,Bat,4,Kolkata Knight Riders
4084,Punjab Kings,Kolkata Knight Riders,70.57,71.5,78,53,Narendra Modi Stadium,Dew,Kolkata Knight Riders,Bat,8,Punjab Kings
4085,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,91,69,Rajiv Gandhi Stadium,Humid,Punjab Kings,Bat,8,Royal Challengers Bengaluru
4086,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,86,44,Ekana Stadium,Sunny,Delhi Capitals,Field,3,Delhi Capitals
4087,Delhi Capitals,Gujarat Titans,71.2,70.1,84,94,Ekana Stadium,Humid,Delhi Capitals,Bat,10,Delhi Capitals
4088,Delhi Capitals,Gujarat Titans,71.2,70.1,74,88,Ekana Stadium,Dew,Gujarat Titans,Field,9,Gujarat Titans
4089,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,54,42,Ekana Stadium,Cloudy,Rajasthan Royals,Bat,1,Rajasthan Royals
4090,Gujarat Titans,Kolkata Knight Riders,70.1,71.5,46,50,Chinnaswamy Stadium,Humid,Kolkata Knight Riders,Bat,3,Kolkata Knight Riders
4091,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,62,60,Ekana Stadium,Sunny,Sunrisers Hyderabad,Field,2,Sunrisers Hyderabad
4092,Delhi Capitals,Rajasthan Royals,71.2,72.07,98,90,Narendra Modi Stadium,Cloudy,Rajasthan Royals,Bat,2,Rajasthan Royals
4093,Punjab Kings,Kolkata Knight Riders,70.57,71.5,80,97,Wankhede Stadium,Cloudy,Punjab Kings,Bat,6,Kolkata Knight Riders
4094,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,57,53,Chinnaswamy Stadium,Humid,Kolkata Knight Riders,Bat,2,Kolkata Knight Riders
4095,Mumbai Indians,Gujarat Titans,71.65,70.1,86,63,Rajiv Gandhi Stadium,Humid,Mumbai Indians,Field,10,Mumbai Indians
4096,Punjab Kings,Lucknow Super Giants,70.57,73.13,91,50,Arun Jaitley Stadium,Cloudy,Punjab Kings,Field,1,Punjab Kings
4097,Delhi Capitals,Rajasthan Royals,71.2,72.07,70,48,Chinnaswamy Stadium,Dew,Rajasthan Royals,Bat,4,Rajasthan Royals
4098,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,64,43,Chepauk,Cloudy,Sunrisers Hyderabad,Field,10,Sunrisers Hyderabad
4099,Delhi Capitals,Gujarat Titans,71.2,70.1,91,92,Chinnaswamy Stadium,Sunny,Gujarat Titans,Bat,1,Gujarat Titans
4100,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,98,78,Chepauk,Dew,Royal Challengers Bengaluru,Bat,3,Royal Challengers Bengaluru
4101,Delhi Capitals,Chennai Super Kings,71.2,71.19,75,90,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Field,5,Chennai Super Kings
4102,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,89,49,Narendra Modi Stadium,Cloudy,Royal Challengers Bengaluru,Field,8,Royal Challengers Bengaluru
4103,Delhi Capitals,Gujarat Titans,71.2,70.1,71,85,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Field,9,Gujarat Titans
4104,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,76,83,Narendra Modi Stadium,Sunny,Lucknow Super Giants,Field,7,Lucknow Super Giants
4105,Delhi Capitals,Lucknow Super Giants,71.2,73.13,61,66,Rajiv Gandhi Stadium,Humid,Lucknow Super Giants,Bat,10,Lucknow Super Giants
4106,Gujarat Titans,Punjab Kings,70.1,70.57,95,90,Chepauk,Cloudy,Gujarat Titans,Bat,4,Gujarat Titans
4107,Chennai Super Kings,Mumbai Indians,71.19,71.65,84,44,Eden Gardens,Sunny,Mumbai Indians,Field,1,Chennai Super Kings
4108,Delhi Capitals,Rajasthan Royals,71.2,72.07,88,82,Eden Gardens,Humid,Delhi Capitals,Bat,2,Delhi Capitals
4109,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,75,66,Eden Gardens,Humid,Mumbai Indians,Bat,10,Sunrisers Hyderabad
4110,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,50,58,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Bat,2,Kolkata Knight Riders
4111,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,68,73,Chepauk,Cloudy,Sunrisers Hyderabad,Bat,5,Sunrisers Hyderabad
4112,Rajasthan Royals,Mumbai Indians,72.07,71.65,61,54,Chepauk,Humid,Mumbai Indians,Bat,10,Mumbai Indians
4113,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,57,66,Ekana Stadium,Dew,Royal Challengers Bengaluru,Bat,8,Kolkata Knight Riders
4114,Punjab Kings,Gujarat Titans,70.57,70.1,77,99,Arun Jaitley Stadium,Cloudy,Gujarat Titans,Bat,4,Gujarat Titans
4115,Lucknow Super Giants,Gujarat Titans,73.13,70.1,65,55,Chinnaswamy Stadium,Dew,Lucknow Super Giants,Bat,7,Lucknow Super Giants
4116,Delhi Capitals,Chennai Super Kings,71.2,71.19,70,93,Chepauk,Dew,Delhi Capitals,Field,3,Chennai Super Kings
4117,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,76,70,Ekana Stadium,Dew,Gujarat Titans,Bat,4,Royal Challengers Bengaluru
4118,Chennai Super Kings,Sunrisers Hyderabad,71.19,72.04,78,50,Chepauk,Cloudy,Chennai Super Kings,Bat,3,Chennai Super Kings
4119,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,86,50,Chinnaswamy Stadium,Humid,Delhi Capitals,Field,2,Delhi Capitals
4120,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,96,86,Eden Gardens,Humid,Lucknow Super Giants,Bat,2,Lucknow Super Giants
4121,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,91,63,Rajiv Gandhi Stadium,Dew,Sunrisers Hyderabad,Bat,9,Sunrisers Hyderabad
4122,Delhi Capitals,Lucknow Super Giants,71.2,73.13,57,66,Chepauk,Cloudy,Delhi Capitals,Field,4,Lucknow Super Giants
4123,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,53,85,Ekana Stadium,Humid,Royal Challengers Bengaluru,Bat,5,Royal Challengers Bengaluru
4124,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,75,70,Arun Jaitley Stadium,Humid,Kolkata Knight Riders,Bat,5,Kolkata Knight Riders
4125,Mumbai Indians,Lucknow Super Giants,71.65,73.13,40,70,Wankhede Stadium,Dew,Mumbai Indians,Field,9,Lucknow Super Giants
4126,Punjab Kings,Kolkata Knight Riders,70.57,71.5,69,86,Arun Jaitley Stadium,Cloudy,Punjab Kings,Field,8,Punjab Kings
4127,Delhi Capitals,Lucknow Super Giants,71.2,73.13,75,80,Rajiv Gandhi Stadium,Cloudy,Delhi Capitals,Field,10,Delhi Capitals
4128,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,97,80,Eden Gardens,Sunny,Delhi Capitals,Field,5,Delhi Capitals
4129,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,67,82,Rajiv Gandhi Stadium,Dew,Sunrisers Hyderabad,Bat,10,Rajasthan Royals
4130,Delhi Capitals,Chennai Super Kings,71.2,71.19,59,70,Wankhede Stadium,Cloudy,Delhi Capitals,Field,4,Delhi Capitals
4131,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,41,67,Arun Jaitley Stadium,Humid,Mumbai Indians,Bat,6,Sunrisers Hyderabad
4132,Lucknow Super Giants,Mumbai Indians,73.13,71.65,70,44,Arun Jaitley Stadium,Cloudy,Mumbai Indians,Bat,1,Lucknow Super Giants
4133,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,55,81,Wankhede Stadium,Humid,Chennai Super Kings,Bat,2,Chennai Super Kings
4134,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,77,68,Narendra Modi Stadium,Dew,Kolkata Knight Riders,Bat,6,Kolkata Knight Riders
4135,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,72,66,Chinnaswamy Stadium,Sunny,Sunrisers Hyderabad,Bat,7,Kolkata Knight Riders
4136,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,48,58,Narendra Modi Stadium,Sunny,Rajasthan Royals,Field,9,Rajasthan Royals
4137,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,59,85,Wankhede Stadium,Sunny,Punjab Kings,Field,9,Punjab Kings
4138,Lucknow Super Giants,Punjab Kings,73.13,70.57,50,84,Chinnaswamy Stadium,Sunny,Punjab Kings,Bat,0,Punjab Kings
4139,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,43,96,Narendra Modi Stadium,Sunny,Chennai Super Kings,Bat,0,Kolkata Knight Riders
4140,Mumbai Indians,Rajasthan Royals,71.65,72.07,41,91,Arun Jaitley Stadium,Humid,Mumbai Indians,Bat,1,Rajasthan Royals
4141,Delhi Capitals,Lucknow Super Giants,71.2,73.13,64,66,Wankhede Stadium,Dew,Lucknow Super Giants,Field,10,Delhi Capitals
4142,Delhi Capitals,Rajasthan Royals,71.2,72.07,61,65,Wankhede Stadium,Humid,Delhi Capitals,Field,2,Delhi Capitals
4143,Rajasthan Royals,Delhi Capitals,72.07,71.2,89,54,Rajiv Gandhi Stadium,Sunny,Rajasthan Royals,Field,1,Rajasthan Royals
4144,Punjab Kings,Rajasthan Royals,70.57,72.07,56,53,Arun Jaitley Stadium,Cloudy,Rajasthan Royals,Bat,0,Rajasthan Royals
4145,Delhi Capitals,Lucknow Super Giants,71.2,73.13,80,56,Ekana Stadium,Cloudy,Lucknow Super Giants,Field,3,Lucknow Super Giants
4146,Punjab Kings,Rajasthan Royals,70.57,72.07,51,49,Wankhede Stadium,Dew,Punjab Kings,Field,0,Punjab Kings
4147,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,99,41,Rajiv Gandhi Stadium,Sunny,Kolkata Knight Riders,Bat,5,Sunrisers Hyderabad
4148,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,83,40,Chinnaswamy Stadium,Sunny,Lucknow Super Giants,Field,0,Lucknow Super Giants
4149,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,93,86,Ekana Stadium,Sunny,Rajasthan Royals,Bat,8,Sunrisers Hyderabad
4150,Rajasthan Royals,Delhi Capitals,72.07,71.2,85,77,Narendra Modi Stadium,Cloudy,Delhi Capitals,Field,10,Rajasthan Royals
4151,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,67,56,Chepauk,Dew,Sunrisers Hyderabad,Field,10,Chennai Super Kings
4152,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,44,96,Eden Gardens,Sunny,Royal Challengers Bengaluru,Bat,2,Royal Challengers Bengaluru
4153,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,92,57,Chinnaswamy Stadium,Sunny,Sunrisers Hyderabad,Field,7,Punjab Kings
4154,Punjab Kings,Gujarat Titans,70.57,70.1,72,44,Wankhede Stadium,Dew,Punjab Kings,Bat,4,Punjab Kings
4155,Delhi Capitals,Rajasthan Royals,71.2,72.07,85,84,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Field,7,Delhi Capitals
4156,Mumbai Indians,Chennai Super Kings,71.65,71.19,64,45,Rajiv Gandhi Stadium,Cloudy,Mumbai Indians,Bat,7,Mumbai Indians
4157,Delhi Capitals,Rajasthan Royals,71.2,72.07,83,48,Rajiv Gandhi Stadium,Dew,Delhi Capitals,Field,9,Delhi Capitals
4158,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,57,40,Chinnaswamy Stadium,Sunny,Lucknow Super Giants,Field,6,Lucknow Super Giants
4159,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,54,96,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Bat,6,Chennai Super Kings
4160,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,90,85,Arun Jaitley Stadium,Humid,Chennai Super Kings,Bat,10,Lucknow Super Giants
4161,Gujarat Titans,Lucknow Super Giants,70.1,73.13,75,53,Wankhede Stadium,Dew,Gujarat Titans,Field,0,Gujarat Titans
4162,Lucknow Super Giants,Delhi Capitals,73.13,71.2,63,97,Rajiv Gandhi Stadium,Humid,Delhi Capitals,Bat,9,Delhi Capitals
4163,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,53,66,Eden Gardens,Dew,Sunrisers Hyderabad,Field,0,Sunrisers Hyderabad
4164,Gujarat Titans,Lucknow Super Giants,70.1,73.13,68,65,Eden Gardens,Sunny,Gujarat Titans,Field,9,Gujarat Titans
4165,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,55,48,Eden Gardens,Dew,Lucknow Super Giants,Field,9,Kolkata Knight Riders
4166,Punjab Kings,Chennai Super Kings,70.57,71.19,68,61,Arun Jaitley Stadium,Sunny,Punjab Kings,Field,3,Punjab Kings
4167,Rajasthan Royals,Delhi Capitals,72.07,71.2,92,68,Arun Jaitley Stadium,Cloudy,Rajasthan Royals,Field,0,Rajasthan Royals
4168,Lucknow Super Giants,Mumbai Indians,73.13,71.65,100,77,Wankhede Stadium,Cloudy,Mumbai Indians,Field,4,Mumbai Indians
4169,Chennai Super Kings,Punjab Kings,71.19,70.57,100,63,Chinnaswamy Stadium,Humid,Chennai Super Kings,Field,3,Chennai Super Kings
4170,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,78,99,Chepauk,Dew,Kolkata Knight Riders,Bat,2,Mumbai Indians
4171,Lucknow Super Giants,Mumbai Indians,73.13,71.65,71,74,Eden Gardens,Sunny,Lucknow Super Giants,Bat,3,Lucknow Super Giants
4172,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,56,98,Eden Gardens,Dew,Sunrisers Hyderabad,Bat,9,Sunrisers Hyderabad
4173,Delhi Capitals,Rajasthan Royals,71.2,72.07,96,65,Rajiv Gandhi Stadium,Sunny,Delhi Capitals,Field,6,Delhi Capitals
4174,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,90,77,Narendra Modi Stadium,Dew,Kolkata Knight Riders,Field,10,Kolkata Knight Riders
4175,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,67,46,Wankhede Stadium,Humid,Sunrisers Hyderabad,Bat,2,Punjab Kings
4176,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,94,90,Rajiv Gandhi Stadium,Humid,Kolkata Knight Riders,Bat,1,Kolkata Knight Riders
4177,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,97,56,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Field,5,Chennai Super Kings
4178,Lucknow Super Giants,Sunrisers Hyderabad,73.13,72.04,54,74,Narendra Modi Stadium,Dew,Sunrisers Hyderabad,Bat,10,Lucknow Super Giants
4179,Mumbai Indians,Punjab Kings,71.65,70.57,97,54,Rajiv Gandhi Stadium,Sunny,Mumbai Indians,Field,7,Mumbai Indians
4180,Kolkata Knight Riders,Punjab Kings,71.5,70.57,65,88,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Field,2,Kolkata Knight Riders
4181,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,81,71,Arun Jaitley Stadium,Cloudy,Gujarat Titans,Field,6,Gujarat Titans
4182,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,88,92,Rajiv Gandhi Stadium,Dew,Rajasthan Royals,Bat,8,Rajasthan Royals
4183,Chennai Super Kings,Gujarat Titans,71.19,70.1,95,60,Ekana Stadium,Cloudy,Gujarat Titans,Bat,5,Chennai Super Kings
4184,Gujarat Titans,Mumbai Indians,70.1,71.65,75,92,Arun Jaitley Stadium,Humid,Gujarat Titans,Field,4,Gujarat Titans
4185,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,65,52,Chinnaswamy Stadium,Humid,Royal Challengers Bengaluru,Field,9,Gujarat Titans
4186,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,65,42,Chepauk,Dew,Royal Challengers Bengaluru,Bat,2,Royal Challengers Bengaluru
4187,Rajasthan Royals,Delhi Capitals,72.07,71.2,82,99,Chinnaswamy Stadium,Sunny,Delhi Capitals,Bat,7,Delhi Capitals
4188,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,85,73,Ekana Stadium,Dew,Lucknow Super Giants,Bat,5,Lucknow Super Giants
4189,Mumbai Indians,Gujarat Titans,71.65,70.1,99,57,Arun Jaitley Stadium,Sunny,Mumbai Indians,Bat,9,Mumbai Indians
4190,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,53,52,Ekana Stadium,Sunny,Royal Challengers Bengaluru,Field,4,Royal Challengers Bengaluru
4191,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,73,94,Chepauk,Sunny,Kolkata Knight Riders,Field,10,Mumbai Indians
4192,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,68,68,Arun Jaitley Stadium,Humid,Royal Challengers Bengaluru,Bat,5,Chennai Super Kings
4193,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,81,54,Rajiv Gandhi Stadium,Dew,Chennai Super Kings,Bat,6,Chennai Super Kings
4194,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,62,88,Eden Gardens,Dew,Kolkata Knight Riders,Bat,9,Rajasthan Royals
4195,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,96,89,Chepauk,Humid,Kolkata Knight Riders,Field,4,Kolkata Knight Riders
4196,Punjab Kings,Delhi Capitals,70.57,71.2,87,71,Ekana Stadium,Cloudy,Punjab Kings,Field,1,Punjab Kings
4197,Punjab Kings,Kolkata Knight Riders,70.57,71.5,89,45,Rajiv Gandhi Stadium,Humid,Punjab Kings,Bat,0,Punjab Kings
4198,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,97,94,Arun Jaitley Stadium,Dew,Royal Challengers Bengaluru,Field,8,Royal Challengers Bengaluru
4199,Punjab Kings,Gujarat Titans,70.57,70.1,64,61,Narendra Modi Stadium,Sunny,Punjab Kings,Bat,4,Punjab Kings
4200,Delhi Capitals,Rajasthan Royals,71.2,72.07,96,52,Ekana Stadium,Humid,Delhi Capitals,Bat,8,Delhi Capitals
4201,Chennai Super Kings,Delhi Capitals,71.19,71.2,51,76,Chinnaswamy Stadium,Dew,Delhi Capitals,Field,6,Delhi Capitals
4202,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,54,89,Narendra Modi Stadium,Cloudy,Lucknow Super Giants,Field,9,Lucknow Super Giants
4203,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,83,43,Narendra Modi Stadium,Dew,Sunrisers Hyderabad,Field,4,Sunrisers Hyderabad
4204,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,79,82,Wankhede Stadium,Sunny,Mumbai Indians,Field,9,Mumbai Indians
4205,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,74,61,Chepauk,Dew,Mumbai Indians,Field,8,Mumbai Indians
4206,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,41,48,Ekana Stadium,Cloudy,Mumbai Indians,Field,4,Mumbai Indians
4207,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,92,96,Wankhede Stadium,Humid,Kolkata Knight Riders,Field,10,Sunrisers Hyderabad
4208,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,85,68,Rajiv Gandhi Stadium,Cloudy,Royal Challengers Bengaluru,Bat,7,Royal Challengers Bengaluru
4209,Rajasthan Royals,Delhi Capitals,72.07,71.2,68,75,Ekana Stadium,Cloudy,Delhi Capitals,Bat,5,Rajasthan Royals
4210,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,87,71,Chinnaswamy Stadium,Dew,Rajasthan Royals,Bat,3,Rajasthan Royals
4211,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,84,80,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Field,6,Lucknow Super Giants
4212,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,87,83,Rajiv Gandhi Stadium,Dew,Kolkata Knight Riders,Field,2,Sunrisers Hyderabad
4213,Kolkata Knight Riders,Punjab Kings,71.5,70.57,76,80,Chepauk,Cloudy,Punjab Kings,Field,6,Punjab Kings
4214,Punjab Kings,Lucknow Super Giants,70.57,73.13,83,69,Eden Gardens,Dew,Lucknow Super Giants,Bat,10,Lucknow Super Giants
4215,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,61,69,Arun Jaitley Stadium,Cloudy,Gujarat Titans,Field,2,Gujarat Titans
4216,Gujarat Titans,Mumbai Indians,70.1,71.65,58,88,Eden Gardens,Cloudy,Mumbai Indians,Bat,4,Mumbai Indians
4217,Rajasthan Royals,Gujarat Titans,72.07,70.1,62,96,Arun Jaitley Stadium,Cloudy,Rajasthan Royals,Bat,8,Gujarat Titans
4218,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,68,92,Wankhede Stadium,Dew,Lucknow Super Giants,Field,10,Lucknow Super Giants
4219,Rajasthan Royals,Mumbai Indians,72.07,71.65,46,90,Rajiv Gandhi Stadium,Humid,Mumbai Indians,Bat,8,Mumbai Indians
4220,Delhi Capitals,Gujarat Titans,71.2,70.1,40,94,Chinnaswamy Stadium,Humid,Delhi Capitals,Bat,2,Delhi Capitals
4221,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,84,65,Ekana Stadium,Humid,Delhi Capitals,Field,9,Delhi Capitals
4222,Punjab Kings,Gujarat Titans,70.57,70.1,42,54,Eden Gardens,Dew,Punjab Kings,Field,6,Gujarat Titans
4223,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,42,44,Narendra Modi Stadium,Cloudy,Sunrisers Hyderabad,Field,5,Sunrisers Hyderabad
4224,Chennai Super Kings,Punjab Kings,71.19,70.57,79,72,Chinnaswamy Stadium,Dew,Punjab Kings,Bat,6,Chennai Super Kings
4225,Kolkata Knight Riders,Gujarat Titans,71.5,70.1,97,77,Eden Gardens,Sunny,Gujarat Titans,Bat,2,Kolkata Knight Riders
4226,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,80,41,Rajiv Gandhi Stadium,Sunny,Sunrisers Hyderabad,Bat,9,Gujarat Titans
4227,Rajasthan Royals,Gujarat Titans,72.07,70.1,79,93,Chepauk,Humid,Gujarat Titans,Field,3,Gujarat Titans
4228,Chennai Super Kings,Punjab Kings,71.19,70.57,74,97,Chepauk,Sunny,Chennai Super Kings,Field,2,Chennai Super Kings
4229,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,49,86,Chinnaswamy Stadium,Sunny,Mumbai Indians,Field,0,Royal Challengers Bengaluru
4230,Delhi Capitals,Gujarat Titans,71.2,70.1,100,59,Ekana Stadium,Dew,Delhi Capitals,Field,8,Delhi Capitals
4231,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,42,100,Chinnaswamy Stadium,Sunny,Royal Challengers Bengaluru,Bat,0,Royal Challengers Bengaluru
4232,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,73,41,Eden Gardens,Cloudy,Kolkata Knight Riders,Field,3,Kolkata Knight Riders
4233,Punjab Kings,Kolkata Knight Riders,70.57,71.5,52,51,Eden Gardens,Sunny,Punjab Kings,Field,4,Punjab Kings
4234,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,76,45,Ekana Stadium,Sunny,Sunrisers Hyderabad,Bat,9,Sunrisers Hyderabad
4235,Punjab Kings,Chennai Super Kings,70.57,71.19,60,84,Chepauk,Sunny,Chennai Super Kings,Field,8,Chennai Super Kings
4236,Gujarat Titans,Lucknow Super Giants,70.1,73.13,96,96,Eden Gardens,Dew,Gujarat Titans,Bat,1,Lucknow Super Giants
4237,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,79,64,Narendra Modi Stadium,Cloudy,Lucknow Super Giants,Field,10,Lucknow Super Giants
4238,Gujarat Titans,Punjab Kings,70.1,70.57,53,48,Wankhede Stadium,Sunny,Punjab Kings,Bat,1,Punjab Kings
4239,Lucknow Super Giants,Delhi Capitals,73.13,71.2,54,51,Arun Jaitley Stadium,Dew,Lucknow Super Giants,Field,10,Lucknow Super Giants
4240,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,41,95,Narendra Modi Stadium,Dew,Royal Challengers Bengaluru,Field,6,Gujarat Titans
4241,Delhi Capitals,Rajasthan Royals,71.2,72.07,83,65,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Bat,5,Rajasthan Royals
4242,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,45,98,Chinnaswamy Stadium,Humid,Kolkata Knight Riders,Bat,10,Rajasthan Royals
4243,Rajasthan Royals,Chennai Super Kings,72.07,71.19,92,89,Rajiv Gandhi Stadium,Dew,Chennai Super Kings,Bat,9,Chennai Super Kings
4244,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,83,72,Rajiv Gandhi Stadium,Sunny,Delhi Capitals,Bat,9,Delhi Capitals
4245,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,77,49,Arun Jaitley Stadium,Humid,Gujarat Titans,Bat,9,Gujarat Titans
4246,Punjab Kings,Lucknow Super Giants,70.57,73.13,53,68,Ekana Stadium,Cloudy,Punjab Kings,Bat,0,Lucknow Super Giants
4247,Gujarat Titans,Kolkata Knight Riders,70.1,71.5,73,62,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Field,8,Gujarat Titans
